schema_version,sentence_id,word_id,difficulty,base_en,base_audio_ms,zh_sentence,ja_sentence,es_sentence,fr_sentence,en_sentence,zh_tr,ja_tr
1,sent_993,w_243,B2,I like complex,1405,复杂很好,私の複雑,viejo complejo,votre complexe,I like complex,fùzá hěn hǎo,anata no fukuzatsu
1,sent_994,w_244,B2,influence very nice,1358,新影响,影響するは小さい,gran influir,nouveau influencer,influence very nice,yǐngxiǎng hěn hǎo,eikyou suru ga arimasu
1,sent_995,w_245,B2,demonstrate very nice,1302,大证明,実証するは小さい,nuevo demostrar,votre démontrer,demonstrate very nice,zhèngmíng bùcuò,jisshou suru wa chiisai
1,sent_996,w_246,B2,old phenomenon,1666,现象很好,現象がいい,me gusta fenómeno,phénomène très bien,old phenomenon,xiànxiàng zài zhèlǐ,anata no genshou
1,sent_997,w_247,B2,comprehensive is good,1756,全面的很好,包括的を食べる,viejo comprensivo,votre compréhensif,comprehensive is good,quánmiàn de hěn měi,houkatsuteki ga ii
1,sent_998,w_248,B2,fundamental here now,1382,你的基本的,基本的がいい,fundamental muy bien,grand fondamental,fundamental here now,dà jīběn de,anata no kihonteki
1,sent_999,w_249,B2,your constitute,1223,新构成,構成するは新しい,mi constituir,vieux constituer,your constitute,dà gòuchéng,kousei suru wa ōkii
1,sent_1000,w_250,B2,paradigm here now,1399,新范式,パラダイムを食べる,viejo paradigma,vieux paradigme,paradigm here now,wǒ xǐhuān fànshì,paradaimu wa atarashii
1,sent_1001,w_001,C1,my eat,1911,大吃,食べるを食べる,comer muy bien,manger est bon,my eat,xiǎo chī,taberu wa atarashii
1,sent_1002,w_002,C1,water very nice,1426,水不错,水は大きい,mi agua,j'aime eau,water very nice,xiǎo shuǐ,mizu ga arimasu
1,sent_1003,w_003,C1,house very nice,1767,小房子,家は大きい,me gusta casa,vieux maison,house very nice,fángzi zài zhèlǐ,ie ga arimasu
1,sent_1004,w_004,C1,big is good,1650,我的大,大きいは古い,viejo grande,votre grand,big is good,dà hěn hǎo,anata no ookii
1,sent_1005,w_005,C1,small happy,1356,小高兴,あなたの嬉しい,viejo feliz,heureux est bon,small happy,dà gāoxìng,anata no ureshii
1,sent_1006,w_006,C1,book here now,1439,你的书,本を食べる,libro aquí ahora,nouveau livre,book here now,wǒ xǐhuān shū,watashi no hon
1,sent_1007,w_007,C1,your study,1819,你的学习,勉強するを食べる,nuevo estudiar,petit étudier,your study,xiǎo xuéxí,benkyou suru wa furui
1,sent_1008,w_008,C1,beautiful is good,1844,我喜欢美丽,美しいは古い,nuevo hermoso,petit beau,beautiful is good,xiǎo měilì,utsukushii wa furui
1,sent_1009,w_009,C1,small important,1262,你的重要,重要を食べる,tu importante,mon important,small important,xiǎo zhòngyào,juuyou wo taberu
1,sent_1010,w_010,C1,understand very nice,1379,新理解,理解するがいい,entender muy bien,comprendre très bien,understand very nice,lǐjiě hěn hǎo,rikai suru wa chiisai
1,sent_1011,w_011,C1,small environment,1343,我喜欢环境,環境を食べる,medio ambiente aquí ahora,j'aime environnement,small environment,huánjìng hěn měi,watashi no kankyou
1,sent_1012,w_012,C1,develop is good,1296,发展很好,私の発展する,desarrollar es bueno,développer très bien,develop is good,nǐ de fāzhǎn,hatten suru ga arimasu
1,sent_1013,w_013,C1,your society,1684,社会很好,あなたの社会,sociedad muy bien,votre société,your society,shèhuì hěn hǎo,anata no shakai
1,sent_1014,w_014,C1,new culture,1050,你的文化,文化は古い,me gusta cultura,petit culture,new culture,wénhuà bùcuò,bunka wa furui
1,sent_1015,w_015,C1,your experience,1779,小经验,経験を食べる,pequeño experiencia,nouveau expérience,your experience,jīngyàn bùcuò,keiken desu
1,sent_1016,w_016,C1,I like significant,1999,大重要的,重要ながあります,gran significativo,nouveau significatif,I like significant,nǐ de zhòngyào de,juuyou na ga ii
1,sent_1017,w_017,C1,my analyze,1189,我喜欢分析,分析するは新しい,me gusta analizar,petit analyser,my analyze,wǒ xǐhuān fēnxī,watashi no bunseki suru
1,sent_1018,w_018,C1,I like complex,985,复杂不错,複雑は小さい,gran complejo,petit complexe,I like complex,wǒ xǐhuān fùzá,fukuzatsu wa atarashii
1,sent_1019,w_019,C1,small influence,922,影响不错,影響するは古い,influir es bueno,votre influencer,small influence,yǐngxiǎng zài zhèlǐ,eikyou suru ga ii
1,sent_1020,w_020,C1,new demonstrate,869,大证明,実証するがいい,demostrar muy bien,grand démontrer,new demonstrate,nǐ de zhèngmíng,jisshou suru ga ii
1,sent_1021,w_021,C1,phenomenon here now,968,你的现象,現象です,viejo fenómeno,nouveau phénomène,phenomenon here now,xiànxiàng hěn měi,genshou ga arimasu
1,sent_1022,w_022,C1,comprehensive is good,1902,新全面的,包括的です,nuevo comprensivo,petit compréhensif,comprehensive is good,dà quánmiàn de,watashi no houkatsuteki
1,sent_1023,w_023,C1,small fundamental,1412,你的基本的,基本的は古い,fundamental aquí ahora,fondamental très bien,small fundamental,jīběn de hěn měi,kihonteki wo taberu
1,sent_1024,w_024,C1,I like constitute,1047,构成很好,構成するは小さい,constituir es bueno,petit constituer,I like constitute,xiǎo gòuchéng,kousei suru wa furui
1,sent_1025,w_025,C1,small paradigm,868,小范式,パラダイムを食べる,paradigma muy bien,petit paradigme,small paradigm,fànshì hěn měi,paradaimu wa atarashii
1,sent_1026,w_026,C1,new eat,1651,吃在这里,食べるは古い,mi comer,manger ici maintenant,new eat,nǐ de chī,taberu wa furui
1,sent_1027,w_027,C1,my water,1802,水很美,水を食べる,agua es bueno,mon eau,my water,shuǐ zài zhèlǐ,mizu desu
1,sent_1028,w_028,C1,new house,976,你的房子,家がいい,pequeño casa,mon maison,new house,nǐ de fángzi,ie wo taberu
1,sent_1029,w_029,C1,my big,1350,你的大,大きいがあります,gran grande,nouveau grand,my big,wǒ xǐhuān dà,ookii wa chiisai
1,sent_1030,w_030,C1,I like happy,1136,新高兴,嬉しいは新しい,me gusta feliz,heureux ici maintenant,I like happy,dà gāoxìng,ureshii wa atarashii
1,sent_1031,w_031,C1,my book,1476,你的书,あなたの本,nuevo libro,mon livre,my book,shū hěn hǎo,hon ga arimasu
1,sent_1032,w_032,C1,small study,1350,学习在这里,勉強するです,estudiar muy bien,petit étudier,small study,xuéxí hěn hǎo,watashi no benkyou suru
1,sent_1033,w_033,C1,I like beautiful,1459,美丽很美,美しいです,me gusta hermoso,beau ici maintenant,I like beautiful,měilì zài zhèlǐ,utsukushii ga ii
1,sent_1034,w_034,C1,important very nice,1661,你的重要,重要です,mi importante,grand important,important very nice,wǒ xǐhuān zhòngyào,juuyou ga ii
1,sent_1035,w_035,C1,my understand,886,你的理解,理解するは大きい,mi entender,petit comprendre,my understand,lǐjiě hěn měi,rikai suru ga ii
1,sent_1036,w_036,C1,my environment,842,环境很美,環境です,pequeño medio ambiente,vieux environnement,my environment,huánjìng bùcuò,kankyou wo taberu
1,sent_1037,w_037,C1,new develop,841,小发展,発展するがいい,gran desarrollar,j'aime développer,new develop,xiǎo fāzhǎn,hatten suru wa furui
1,sent_1038,w_038,C1,I like society,1043,社会不错,社会は新しい,sociedad muy bien,mon société,I like society,nǐ de shèhuì,watashi no shakai
1,sent_1039,w_039,C1,culture is good,1703,大文化,文化は新しい,pequeño cultura,culture très bien,culture is good,wǒ xǐhuān wénhuà,bunka wa chiisai
1,sent_1040,w_040,C1,experience very nice,1207,我喜欢经验,私の経験,experiencia es bueno,expérience très bien,experience very nice,wǒ de jīngyàn,keiken ga arimasu
1,sent_1041,w_041,C1,significant is good,1870,小重要的,重要なは新しい,gran significativo,significatif très bien,significant is good,nǐ de zhòngyào de,anata no juuyou na
1,sent_1042,w_042,C1,my analyze,1640,我的分析,分析するを食べる,me gusta analizar,mon analyser,my analyze,xiǎo fēnxī,bunseki suru wa ōkii
1,sent_1043,w_043,C1,I like complex,1829,新复杂,複雑は古い,nuevo complejo,complexe ici maintenant,I like complex,fùzá hěn měi,anata no fukuzatsu
1,sent_1044,w_044,C1,small influence,1132,大影响,影響するです,pequeño influir,influencer est bon,small influence,wǒ de yǐngxiǎng,eikyou suru wa atarashii
1,sent_1045,w_045,C1,I like demonstrate,1341,你的证明,実証するを食べる,viejo demostrar,petit démontrer,I like demonstrate,wǒ xǐhuān zhèngmíng,jisshou suru wa ōkii
1,sent_1046,w_046,C1,phenomenon very nice,1220,新现象,現象は古い,viejo fenómeno,mon phénomène,phenomenon very nice,dà xiànxiàng,genshou wa furui
1,sent_1047,w_047,C1,comprehensive is good,1425,我的全面的,包括的は小さい,comprensivo es bueno,petit compréhensif,comprehensive is good,xiǎo quánmiàn de,anata no houkatsuteki
1,sent_1048,w_048,C1,new fundamental,1561,我的基本的,基本的です,fundamental aquí ahora,fondamental très bien,new fundamental,nǐ de jīběn de,kihonteki desu
1,sent_1049,w_049,C1,small constitute,1987,构成在这里,構成するは大きい,me gusta constituir,nouveau constituer,small constitute,gòuchéng hěn hǎo,kousei suru ga arimasu
1,sent_1050,w_050,C1,new paradigm,1492,小范式,私のパラダイム,mi paradigma,j'aime paradigme,new paradigm,fànshì bùcuò,paradaimu wa chiisai
1,sent_1051,w_051,C1,old eat,1995,吃很美,食べるは新しい,me gusta comer,petit manger,old eat,xīn chī,taberu desu
1,sent_1052,w_052,C1,water is good,1571,我的水,水です,nuevo agua,vieux eau,water is good,xiǎo shuǐ,mizu ga ii
1,sent_1053,w_053,C1,I like house,1079,房子在这里,家は古い,casa muy bien,grand maison,I like house,fángzi zài zhèlǐ,anata no ie
1,sent_1054,w_054,C1,big very nice,1603,我的大,大きいがあります,grande aquí ahora,grand très bien,big very nice,wǒ de dà,ookii wa atarashii
1,sent_1055,w_055,C1,happy very nice,923,高兴很好,嬉しいは古い,viejo feliz,heureux très bien,happy very nice,xiǎo gāoxìng,ureshii wa chiisai
1,sent_1056,w_056,C1,small book,1596,书在这里,私の本,libro es bueno,vieux livre,small book,nǐ de shū,hon ga arimasu
1,sent_1057,w_057,C1,small study,1133,小学习,勉強するを食べる,pequeño estudiar,étudier très bien,small study,xuéxí bùcuò,benkyou suru ga arimasu
1,sent_1058,w_058,C1,small beautiful,822,美丽不错,美しいは古い,mi hermoso,nouveau beau,small beautiful,měilì zài zhèlǐ,watashi no utsukushii
1,sent_1059,w_059,C1,big important,1518,重要不错,重要は新しい,mi importante,vieux important,big important,xīn zhòngyào,juuyou ga arimasu
1,sent_1060,w_060,C1,your understand,1043,理解很好,あなたの理解する,pequeño entender,vieux comprendre,your understand,nǐ de lǐjiě,rikai suru wa atarashii
1,sent_1061,w_061,C1,I like environment,1948,环境很好,環境があります,tu medio ambiente,petit environnement,I like environment,nǐ de huánjìng,kankyou desu
1,sent_1062,w_062,C1,I like develop,1833,发展很美,発展するがあります,me gusta desarrollar,grand développer,I like develop,xiǎo fāzhǎn,hatten suru ga ii
1,sent_1063,w_063,C1,your society,1590,我的社会,私の社会,mi sociedad,vieux société,your society,nǐ de shèhuì,shakai ga arimasu
1,sent_1064,w_064,C1,culture is good,850,文化很好,文化は大きい,mi cultura,culture est bon,culture is good,wǒ de wénhuà,bunka ga ii
1,sent_1065,w_065,C1,old experience,1495,经验很美,経験を食べる,experiencia muy bien,grand expérience,old experience,jīngyàn zài zhèlǐ,keiken wa atarashii
1,sent_1066,w_066,C1,significant very nice,1952,大重要的,重要なは大きい,gran significativo,significatif ici maintenant,significant very nice,nǐ de zhòngyào de,juuyou na wa chiisai
1,sent_1067,w_067,C1,new analyze,1190,大分析,分析するです,viejo analizar,nouveau analyser,new analyze,fēnxī hěn měi,bunseki suru ga ii
1,sent_1068,w_068,C1,complex is good,1014,小复杂,複雑がいい,gran complejo,vieux complexe,complex is good,wǒ xǐhuān fùzá,fukuzatsu ga ii
1,sent_1069,w_069,C1,my influence,1681,大影响,影響するを食べる,nuevo influir,j'aime influencer,my influence,wǒ de yǐngxiǎng,eikyou suru wa chiisai
1,sent_1070,w_070,C1,new demonstrate,1831,我的证明,あなたの実証する,gran demostrar,vieux démontrer,new demonstrate,xīn zhèngmíng,jisshou suru wo taberu
1,sent_1071,w_071,C1,I like phenomenon,1786,大现象,現象は大きい,fenómeno es bueno,petit phénomène,I like phenomenon,xiànxiàng hěn měi,genshou wo taberu
1,sent_1072,w_072,C1,comprehensive is good,1102,小全面的,包括的は小さい,comprensivo es bueno,grand compréhensif,comprehensive is good,quánmiàn de bùcuò,houkatsuteki desu
1,sent_1073,w_073,C1,your fundamental,1989,基本的在这里,基本的です,nuevo fundamental,j'aime fondamental,your fundamental,xīn jīběn de,kihonteki wo taberu
1,sent_1074,w_074,C1,my constitute,1112,我的构成,私の構成する,nuevo constituir,mon constituer,my constitute,gòuchéng bùcuò,kousei suru ga ii
1,sent_1075,w_075,C1,new paradigm,835,大范式,パラダイムは小さい,gran paradigma,paradigme est bon,new paradigm,dà fànshì,paradaimu wa furui
1,sent_1076,w_076,C1,I like eat,1041,我喜欢吃,私の食べる,viejo comer,vieux manger,I like eat,chī hěn měi,taberu desu
1,sent_1077,w_077,C1,water is good,1772,水不错,水は新しい,agua aquí ahora,eau très bien,water is good,shuǐ zài zhèlǐ,mizu wa atarashii
1,sent_1078,w_078,C1,I like house,1468,房子不错,家を食べる,tu casa,maison très bien,I like house,fángzi hěn hǎo,ie wa furui
1,sent_1079,w_079,C1,big is good,1146,我的大,大きいです,nuevo grande,votre grand,big is good,wǒ de dà,ookii ga arimasu
1,sent_1080,w_080,C1,big happy,906,新高兴,嬉しいは新しい,mi feliz,votre heureux,big happy,xīn gāoxìng,anata no ureshii
1,sent_1081,w_081,C1,book is good,1797,我喜欢书,本がいい,pequeño libro,votre livre,book is good,shū zài zhèlǐ,hon wa furui
1,sent_1082,w_082,C1,my study,1070,学习在这里,勉強するを食べる,mi estudiar,étudier très bien,my study,xuéxí zài zhèlǐ,benkyou suru ga arimasu
1,sent_1083,w_083,C1,your beautiful,864,美丽不错,美しいは古い,hermoso es bueno,vieux beau,your beautiful,xīn měilì,utsukushii desu
1,sent_1084,w_084,C1,small important,1471,重要很好,重要は大きい,importante aquí ahora,mon important,small important,zhòngyào zài zhèlǐ,juuyou desu
1,sent_1085,w_085,C1,understand is good,1716,大理解,あなたの理解する,nuevo entender,votre comprendre,understand is good,nǐ de lǐjiě,rikai suru wa ōkii
1,sent_1086,w_086,C1,I like environment,1204,环境不错,環境です,medio ambiente aquí ahora,votre environnement,I like environment,huánjìng bùcuò,watashi no kankyou
1,sent_1087,w_087,C1,new develop,1965,小发展,発展するを食べる,viejo desarrollar,nouveau développer,new develop,wǒ xǐhuān fāzhǎn,hatten suru wo taberu
1,sent_1088,w_088,C1,small society,1098,小社会,社会は古い,sociedad es bueno,petit société,small society,shèhuì hěn měi,watashi no shakai
1,sent_1089,w_089,C1,culture is good,1352,我喜欢文化,文化です,cultura es bueno,culture ici maintenant,culture is good,wénhuà hěn hǎo,bunka wo taberu
1,sent_1090,w_090,C1,experience very nice,1581,经验很好,あなたの経験,pequeño experiencia,expérience est bon,experience very nice,dà jīngyàn,keiken ga ii
1,sent_1091,w_091,C1,big significant,1989,你的重要的,私の重要な,gran significativo,significatif ici maintenant,big significant,dà zhòngyào de,juuyou na desu
1,sent_1092,w_092,C1,old analyze,1227,我的分析,分析するがあります,nuevo analizar,analyser est bon,old analyze,fēnxī hěn měi,anata no bunseki suru
1,sent_1093,w_093,C1,complex very nice,1834,复杂很好,複雑は古い,me gusta complejo,j'aime complexe,complex very nice,fùzá bùcuò,fukuzatsu desu
1,sent_1094,w_094,C1,I like influence,843,我喜欢影响,影響するがいい,influir es bueno,nouveau influencer,I like influence,yǐngxiǎng bùcuò,eikyou suru wo taberu
